
"Utkonos", "Сметана President 20%, 400г", 9920
"Cont", "Напиток "Haas" (Хаас) Витамин-С 80г (20 шипучих таблеток)", 13000

"Utkonos", "Хлопья Мистраль овсяные с отрубями не требующие варки 500г", 6000
"Cont", "Сухарики сдобные с отрубямина на фруктозе 200г ДиетПром", 5890

"Utkonos", "Приправа Kotanyi для глинтвейна 35г", 4700
"Cont", "Приправа "Kotanyi" (Котани) для курицы 40г пакет", 5090

"Utkonos", "Смесь Maggi "На второе" для хрустящей курочки с сыром и помидорами 72г", 5420
"Cont", "Приправа "Maggi" (Магги) на второе для Нежной курицы с чесноком 30г", 7090

"Utkonos", "Перец Cykoria Gold красный острый 20г", 4120
"Cont", "Приправа "Cykoria Gold" (Цикория Голд) петрушка сушеная 8г", 3790

"Utkonos", "Перец Kotanyi черный горошек, 40г", 9620
"Cont", "Приправа "Kotanyi" (Котани) гвоздика целая 18г пакет", 9490

"Utkonos", "Приправа Kotanyi для свинины, 71г", 6970
"Cont", "Приправа "Kotanyi" (Котани) для свинины 40г пакет", 5090

"Utkonos", "Приправа Cykoria для курицы 40г", 3630
"Cont", "Приправа "Cykoria" (Цикория) для курицы 30г пакет", 3490

"Utkonos", "Приправа Cykoria для цыпленка табака 40г", 3290
"Cont", "Приправа "Cykoria" (Цикория) для жарки мяса 30г пакет", 3090

"Utkonos", "Смесь Knorr На второе! Цезарь по-домашнему с хрустящими сухариками 30г", 5030
"Cont", "Приправа "Knorr" (Кнорр) На второе Сочная курица в лимонном соусе по-сицилийски 21г пакет", 5290

"Utkonos", "Мука Сокольническая пшеничная высший сорт 2кг", 6560
"Cont", "Крахмал картофельный "Картошечка" высший сорт 400г", 8790

"Utkonos", "Смесь Kamis перцев 36г стекло мельница", 17800
"Cont", "Приправа "Kamis" (Камис) черный перец 42г мельница", 26000

"Utkonos", "Вермишелька Heinz звездочки с 10 месяцев 340г", 10600
"Cont", "Соус "Heinz" (Хайнц) чесночный 250г ст.бутылка", 11000

"Utkonos", "Уксус Kuhne яблочный 5% 0,75л стекло", 30800
"Cont", "Соус "Kuhne" (Кюне) китайский 250г ст.бутылка", 27000

"Utkonos", "Вермишелька Heinz фигурки с 10 месяцев 340г", 10600
"Cont", "Соус "Heinz" (Хайнц) карри 270г ст.бутылка", 11000

"Utkonos", "Кетчуп Heinz острый с дозатором 350г", 5820
"Cont", "Кетчуп "Heinz" (Хайнц) острый 342г ст.бутылка", 6890

"Utkonos", "Соус Heinz томатный с хреном, 230г", 6430
"Cont", "Кетчуп "Heinz" (Хайнц) томатный 342г ст/б", 6890

"Utkonos", "Кешью Джаз в карамели с кунжутом 130г", 14100
"Cont", "Арахис "Джаз" в шоколадной глазури 200г", 13000

"Utkonos", "Чечевица Ярмарка, 800г", 12800
"Cont", "Арахис "Джаз" соленый 150г", 14000

"Utkonos", "Кисель Русский продукт плодово-ягодный 220г", 3810
"Cont", "Чипсы "Московский картофель" соль йодированная 70г", 3890

"Utkonos", "Шоколад молочный Россия щедрая душа Кофе с Молоком, 90г", 5210
"Cont", "Хлебцы Доктор Керн злаковый коктейль с йодированной солью 100г Россия", 4990

"Utkonos", "Мармелад Бон Пари Морское царство со вкусом фруктов 75г", 4340
"Cont", "Крекер "Бодрость" с отрубями 175г МПК Крекер", 4390

"Utkonos", "Макароны Макфа Рожки 450г", 4530
"Cont", "Вафли Легенда "РотФронт" 150г пачка", 3690

"Utkonos", "Печенье Полет Овсяное с курагой 400г", 5080
"Cont", "Печенье "Любятово" Постное с черникой 300г", 5390

"Utkonos", "Конфеты Fazer Geisha 150г", 24900
"Cont", "Печенье "Elsa`s Story" (Эльза Стори) клубничное 100г", 22000

"Utkonos", "Хлебная смесь С.Пудовъ украинский хлеб 500г", 7960
"Cont", "Крекер "С сыром" 400г Любятово", 8790

"Utkonos", "Колбаса Велком сырокопченая Миланская, 150г нарезка", 18600
"Cont", "Печенье "Частная галерея" Шведское имбирное 230г", 21000

"Utkonos", "Печенье Любятово затяжное Постное 400г", 6310
"Cont", "Печенье "Любятово" Овсяное классическое 285г Россия", 6490

"Utkonos", "Зефир Коломенское "Мое обожание" со вкусом ванили 250г", 5160
"Cont", "Вафли "Коломенское" Мое обожание с вареной сгущенкой 150г", 3690

"Utkonos", "Пряники Хлебный дом Лаврские постные 500г", 6660
"Cont", "Пряники "Невские" с мятным вкусом 500г Хлебный дом", 6890

"Utkonos", "Подарок Новогодний Аленка "Домик", 350г", 50500
"Cont", "Торт Прага "От Палыча" 1100г", 66000

"Utkonos", "Конфеты Рот Фронт Суфле Коровка вкус Топленое молоко 225г", 10200
"Cont", "Торт вафельный "Коровка" топленное молоко 200г Рот Фронт", 9190

"Utkonos", "Творог Милава Натуральный 5%, 180г", 5370
"Cont", "Пирожное Берлинское "АМА" 252г", 7390

"Utkonos", "Творог Милава 5%, 355г", 10300
"Cont", "Бисквиты "Аленка" 240г (6штх40г)", 8290

"Utkonos", "Шоколадный набор Бабаевский Визит 450г", 36700
"Cont", "Торт "Усладов" Триумф 750г", 30000

"Utkonos", "Конфеты Красный Октябрь Барокко вкус сливочно-кофейный крем 250г", 7190
"Cont", "Шоколад "Слава" пористый черный 75г Красный Октябрь", 7590

"Utkonos", "Шоколад Россия Очень шоколадные пузырьки молочный пористый , 90г", 5590
"Cont", "Шоколад "Осенний вальс" горький 100г РотФронт", 5890

"Utkonos", "Шоколад Бабаевский 55% темный с миндалем, 100 г", 7190
"Cont", "Шоколад "Бабаевский" горький с фундуком 100г", 7590

"Utkonos", "Шоколад Lindt Excellence 49%темный перец Чили 100г", 13000
"Cont", "Шоколад "Lindt Excellence" (Линдт Экселланс) горький 70% какао 100г Франция", 15000

"Utkonos", "Шоколад Красный Октябрь Аленка 200г", 10300
"Cont", "Шоколад "Россия" Золотая Марка горький 100г", 15000

"Utkonos", "Шоколад Красный Октябрь Аленка 100г", 6370
"Cont", "Шоколад "Россия–Щедрая Душа" Российский темный 90г", 4790

"Utkonos", "Вафли Loacker Napolitaner с ореховой начинкой, 225г", 23300
"Cont", "Шоколад "Karl Fazer" (Карл Фазер) молочный с клубникой 190г", 20000

"Utkonos", "Шоколад Ritter Sport с альпийским молоком 100г", 7090
"Cont", "Шоколад "Ritter Sport" (Риттер Спорт) белый с фундуком 100г", 8090

"Utkonos", "Шоколад Ritter Sport 50% темный с лесным орехом 100г", 7410
"Cont", "Шоколад "Ritter Sport" (Риттер Спорт) горький с лесным орехом 100г", 8090

"Utkonos", "Клюква Ударница Шармэль в сахарной пудре 120г", 8650
"Cont", "Зефир "Шармэль" ванильный 255г Ударница", 7890

"Utkonos", "Мармелад Ударница со вкусом Черной смородины, 325г", 6270
"Cont", "Пастила "Шармэль" клубника со сливками 221г Ударница", 6890

"Utkonos", "Чак-чак Тамле 200г", 7110
"Cont", "Щербет "Тимоша" арахисовый 250г", 4290

"Utkonos", "Зефир Сладкие истории со вкусом крем-брюле, 250 г", 7320
"Cont", "Зефир "Сладбери" мини с ароматом ванили и бело-розовый 216г", 7590

"Utkonos", "Мука Гарнец льняная 500г", 5860
"Cont", "Мармелад "Ударница" дыня 325г", 5990

"Utkonos", "Шоколад Красный Октябрь Аленка с фундуком 100г", 5800
"Cont", "Халва "Рот Фронт" Дружба с арахисом 250г", 6490

"Utkonos", "Вермишель Maltagliati №90 500г", 10600
"Cont", "Чурчхела "Ekovita" (Эковита) с грецким орехом 85г (виноградная колбаса)", 9490

"Utkonos", "Мармелад Ударница со вкусом Малины, 325г", 6270
"Cont", "Зефир "Шармэль" новый ванильный 160г Ударница", 5190

"Utkonos", "Козинак Азовская кондитерская фабрика Арахисовый 170г", 3580
"Cont", "Халва "Тимоша" подсолнечная 350г Азов", 3390

"Utkonos", "Конфеты Озерский сувенир Ассорти сухофруктов в шоколадной глазури, 400 г", 24300
"Cont", "Конфеты шоколадные "Ассорти" 300г коробка Бабаевский", 25000

"Utkonos", "Конфеты Красный октябрь Лебедушка Крем-Карамель 250г", 6820
"Cont", "Конфеты шоколадные "Буревестник" 250г пакет Красный Октябрь", 6890

"Utkonos", "Паста Nutti шоколадно-молочная 330г", 10400
"Cont", "Конфеты шоколадные "Nuts" (Натс) мини 168г", 11000

"Utkonos", "Конфеты Рототайка Трюфельные монетки со вкусом лесного ореха, 175 г", 13600
"Cont", "Конфеты шоколадные "Коровка" топленое молоко 250г РотФронт", 13000

"Utkonos", "Шоколад Рот Фронт Осенний вальс 54% темный, 100 г", 5910
"Cont", "Конфеты Батончики "Рот Фронт" с халвой 250г пакет", 6390

"Utkonos", "Мини-рулеты Рот Фронт "Коровка" вкус Топленое молоко, 210г", 8670
"Cont", "Конфеты шоколадные "Коровка" 30% молока 250г Рот Фронт", 7590

"Utkonos", "Конфеты Raffaello "Тортик", 100 г", 23600
"Cont", "Конфеты "Raffaello" (Раффаэлло) 150г коробка", 22000

"Utkonos", "Конфеты Рототайка Трюфельные монетки со вкусом ванили, 175 г", 13600
"Cont", "Конфеты "Трюфели" 250г пакет Красный октябрь", 14000

"Utkonos", "Печенье сахарное Рот Фронт "Коровка" вкус Топленое молоко, 375г", 5010
"Cont", "Рулет бисквитный ''Чудо-Ягода'' с вишней 200г Рот Фронт", 6090

"Utkonos", "Шоколад Россия щедрая душа Российский темный, 90г", 5210
"Cont", "Рулет "Дэнролл" лесная ягода 200г Россия", 5390

"Utkonos", "Батончик Mars 50г", 2930
"Cont", "Рулет "7Days" (7дней) какао 200г", 3490

"Utkonos", "Пирог Черемушки Сдобная особа Трюфельный пай 380г", 12000
"Cont", "Пирог "Сдобная особа" голубика 400г Черемушки коробка", 9390

"Utkonos", "Пряники Хлебный дом Воронежские, 300г", 5390
"Cont", "Кексы "Ягодное лукошко" с черникой 140г (2шт) Хлебный дом", 5390

"Utkonos", "Пряники Хлебный дом Сладкий сад с брусничной начинкой, 300г", 5920
"Cont", "Кексы "Ягодное лукошко" с клубникой 140г (2шт) Хлебный дом", 5690

"Utkonos", "Чай Newby черный Индийский завтрак 100г", 43000
"Cont", "Чай "Newby" (Ньюби) Английский завтрак черный 25пак х 2г", 34000

"Komus", "Сахарница Fortuna (220мл, фарфор)", 25800
"Cont", "Чай "Twinings" (Твайнингc) шиповник с каркадэ 62,5г (25пак по 2,5г)", 19000

"Komus", "Блюдце универсальное Wilmax (белое, фарфоровое, 14см)", 10486
"Cont", "Чай "Dilmah" (Дилма) черный цейлонский крупнолистовой 100г коробка", 11000

"Utkonos", "Чай Twinings Английский для завтрака черный байховый 100г ж/банка", 24400
"Cont", "Чай "Twinings" (Твайнингс) черный лесные ягоды 25*2г Великобритания", 21000

"Utkonos", "Чай Greenfield черный Earl Grey Fantasy с цедрой лимона и бергамотом 25п*2г", 8250
"Cont", "Чай "Lipton" (Липтон) Imperial Earl Grey черный с лепесками цветов и бергамотом 20 пирамидок по 1,8г", 5990

"Utkonos", "Чай Lipton Sencha Osmanthus зеленый с лепестками розы и ароматом османтуса 20пак*1,8г", 7930
"Cont", "Чай "Lipton" (Липтон) Strawberry Mint черный с кусочками  клубники и листочками мяты 20пирамидок х 1,6г", 7490

"Utkonos", "Чай Lipton White tea корки граната 20 пакетиков-пирамидок по 1,5г", 7780
"Cont", "Чай "Lipton" (Липтон) Rosenhip травяной шиповник 20 пирамидок х 2г", 7890

"Utkonos", "Чай черный Lipton Citrus с цедрой цитрусовых 20 пирамидок, 36г", 7960
"Cont", "Чай "Lipton" (Липтон) Jasmine зеленый с лепестками жасмина 20 пирамидок х1,7г", 7290

"Utkonos", "Кофе Jacobs Monarch натуральный растворимый сублимированный, 47,5г стекло", 13700
"Cont", "Кофе "Nescafe Gold" (Нескафе Голд) растворимый сублимированный 47,5г ст.банка", 13300

"Utkonos", "Кофе Impresso Delicato натуральный растворимый, 100г", 21200
"Cont", "Кофе "Nescafe Classic" (Нескафе Классик) растворимый 150г пакет", 19000

"Utkonos", "Кофе Jacobs Monarch натуральный растворимый сублимированный, 75г", 14800
"Cont", "Кофе "Jacobs Monarch" (Якобс Монарх) растворимый 95г ст.банка", 19000

"Utkonos", "Кофе Nescafe Gold растворимый 95г стекло", 26500
"Cont", "Кофе "Tchibo Gold Selection" (Чибо Голд Селекшн) растворимый стекло 47,5г", 15000

"Utkonos", "Кофе Nescafe Gold растворимый сублимированный 150г пакет", 28900
"Cont", "Кофе "Nescafe Classic" (Нескафе Классик) растворимый 190г ст.банка", 26000

"Utkonos", "Кофе Jacobs Monarch intense натуральный растворимый сублимированный 150г пакет", 27000
"Cont", "Кофе "Jacobs Monarch" (Якобс Монарх) растворимый 95г пакет Россия", 26000

"Utkonos", "Кукуруза Дядя Ваня 425мл", 6280
"Cont", "Томаты "Дядя Ваня" маринованные 680г ст. банка", 7490

"Utkonos", "Огурцы Закусон соленые бочковые 720 мл, стекло", 11200
"Cont", "Баклажаны "Закусон" жареные с овощами 580мл ст.банка", 13000

"Utkonos", "Огурцы Bonduelle маринованные 6-9см, 680г", 13800
"Cont", "Огурцы "Bonduelle" (Бондюэль) корнишоны 3-6см 580г ст. банка", 13000

"Utkonos", "Фасоль Bonduelle белая в томатном соусе 400г", 7080
"Cont", "Фасоль "Bonduelle" (Бондюэль) белая в томатном соусе 215г ж/б", 5590

"Utkonos", "Корнишоны Bonduelle маринованные 3-6см 540г", 13000
"Cont", "Лечо "Bonduelle" (Бондюэль) 580г ст.банка", 12000

"Utkonos", "Ассорти 6 соток маринованные томаты черри и огурцы 680г", 12900
"Cont", "Маслины "Bonduelle" (Бондюэль) черные без косточки 314мл ж/б", 15000

"Utkonos", "Папайя Lorado красная в легком сиропе 425г", 12600
"Cont", "Ананасы "Lorado" (Лорадо) шайбы в сиропе 560г", 14000

"Utkonos", "Томаты Corrado в собственном соку, 680г", 10200
"Cont", "Манго "Lorado" (Лорадо) в сиропе 425мл ж/б", 11000

"Utkonos", "Мясо цыпленка Мяскон в собственном соку, 350г ж/б", 17200
"Cont", "Говядина тушеная "Микоян" 1-сорт 325г ж/б (тушенка)", 17000

"Utkonos", "Говядина Скопинский МК тушеная высший сорт 338г ж/б", 15700
"Cont", "Говядина тушеная "Микоян" высший сорт 325г ж/б (тушенка)", 12000

"Utkonos", "Говядина Любимый дом тушеная ГОСТ высший сорт 338г", 11200
"Cont", "Говядина тушеная "Семейный бюджет" высший сорт ГОСТ 500г ж/б (тушенка)", 12000

"Utkonos", "Мясо цыпленка в собственном соку 325г", 7070
"Cont", "Мороженое 999 крем-брюле с вареной сгущенкой 220г Талосто", 7790

"Utkonos", "Мороженое Movenpick Ванильное, 900мл", 55100
"Cont", "Мороженое "Movenpick" (Мовенпик) карамельное 900мл", 69000

"Utkonos", "Мороженое Чистая линия пломбир в шоколадной глазури, 80г", 4990
"Cont", "Мороженое "Филевская лакомка" трубочка пломбир во взбитой шоколадной глазури 90г фольга", 4790

"Utkonos", "Грибы Солнечная фазенда шампиньоны резаные, 200г", 11900
"Cont", "Фасоль зеленая резаная замороженная 1кг Польша", 12000

"Utkonos", "Щи Hortex с квашеной капустой (смесь замороженная), 400 г", 8810
"Cont", "Грибы "Hortex" (Хортекс) шампиньоны резанные 400г замороженные", 7590

"Utkonos", "Томаты черри сливовидные 250г", 19300
"Cont", "Шпинат листовой "Vитамин" 400г замороженный", 17000

"Utkonos", "Базилик красный на подложке 60г", 6700
"Cont", "Фасоль стручковая "Hortex" (Хортекс) резаная 400г пакет", 6190

"Utkonos", "Пельмени Сибирская коллекция Домашние 0,9кг", 54100
"Cont", "Пельмени "Дымов" Сибирские классические 1000г пакет", 57000

"Utkonos", "Сыр Стародубский Костромской, 45% 250г", 19200
"Cont", "Пельмени "Мириталь" Иркутские 900г", 25000

"Utkonos", "Варенье Богородская Трапеза вишневое 420г стекло", 13300
"Cont", "Вареники "От Петровича" с вишней 500г", 17000

"Utkonos", "Пельмени У Палыча Классические с говядиной и свининой замороженные 450г", 21700
"Cont", "Пельмени "ПельВар" Мамины домашние с говядиной и свининой 500г", 22000

"Utkonos", "Варенье Богородская Трапеза абрикосовое 420г стекло", 11400
"Cont", "Вареники "От Петровича" с картофелем 500г", 12000

"Utkonos", "Варенье Ратибор малина протертая с сахаром, 365г стекло", 18200
"Cont", "Блинчики "Равиолло" с мясом молодых бычков 420г замороженные", 17000

"Utkonos", "Крабовые палочки Меридиан с мягким сыром с оливками 200г", 11900
"Cont", "Блинчики "Мириталь" французкие с творогом треугольник 360гр замороженные", 12000

"Utkonos", "Сыр Сармич Голландский, 45% 250г", 18600
"Cont", "Пицца "Кампомос" Ассорти 350г", 19000

"Utkonos", "Мороженое Баскин Роббинс Клубничное отличное, 500мл", 24900
"Cont", "Пицца "Кампомос" Фреска Капричоса 400г", 25000

"Utkonos", "Запеканка Сытоедов картофельная с мясом под грибным соусом 400г", 12000
"Cont", "Котлета куриная с картофельным пюре "СытоЕдов" 350г замороженное блюдо", 17000

"Utkonos", "Печень Куриное царство замороженная 1кг", 15600
"Cont", "Котлеты "Партнер" домашние 600г замороженные", 19000

"Utkonos", "Пельмени Равиолло из мяса молодых бычков 450г", 19200
"Cont", "Котлеты из мяса молодых бычков "Равиолло" 320г замороженные", 19000

"Utkonos", "Килька Рижское Золото обжаренная в томатном соусе, 280г", 13800
"Cont", "Лазанья "Золотой Петушок" с соусом болоньез 370г замороженная", 14000

"Utkonos", "Огурцы Марис по-краковски консервированные с листом дуба 860г", 18600
"Cont", "Азу с картофельным пюре под красным соусом "Мираторг" 320г замороженное блюдо", 17000

"Utkonos", "Филе цыпленка Золотой петушок в кляре 420г", 15600
"Cont", "Филе грудки цыпленка "Золотой петушок" в панировке 400г замороженное пакет", 15000

"Utkonos", "Индейка Сытоедов с овощным ассорти и соусом Бешамель 350г", 15000
"Cont", "Люля-кебаб с рисом и соусом Ткемали  "СытоЕдов" 350г замороженное блюдо", 14000

"Utkonos", "Зразы Сытоедов куриные фаршированные сыром с картофелем "по-деревенски" 350г", 13900
"Cont", "Жюльен из курицы с грибами "СытоЕдов" 270г замороженное блюдо", 16000

"Utkonos", "Масло Компас Здоровья "Зверобойное", 200мл", 27600
"Cont", "Стрипсы  "Золотой Петушок" Вкусняшки 300г замороженные", 15000

"Utkonos", "Йогурт Агуша я сам банан печенье, 2,7% 85г", 3070
"Cont", "Бифидокефир детский "Агуша" 3,2% 0,2л", 2810

"Utkonos", "Биойогурт Тёма детский шиповник-малина с 8 месяцев, 210г", 4080
"Cont", "Биойогурт детский питьевой "Тема" чернослив 2,8% 200г", 4190

"Utkonos", "Вода "Расти большой" детская питьевая негазированная, 1,5 л", 2970
"Cont", "Йогурт питьевой "Растишка" клубника 1,6% 200г пл.бутылка", 3890

"Utkonos", "Морс Агуша ягодный сбор 8м 200мл", 2540
"Cont", "Кефир детский "Агуша" 3,2% 0,2л", 2390

"Utkonos", "Сок ФрутоНяня яблочно-грушевый для беременных женщин 0,33л", 3780
"Cont", "Каша детская "ФрутоНяня" безмолочная рисовая с яблоком и абрикосом 250г ст.банка", 5090

"Utkonos", "Пюре из груш для детей с 3,5 месяцев 6*100г", 17600
"Cont", "Каша детская "Nestle" (Нестле) молочная овсяная с кусочками груши с 8-ми месяцев 250г сухая смесь", 18000

"Utkonos", "Чай Heinz быстрорастворимый шиповник, малина для детей с 6 месяцев 200г", 18000
"Cont", "Каша детская "Heinz" (Хайнц) лакомая гречневая грушка абрикос смородинка 200г сухая смесь", 18000

"Utkonos", "Каша молочная Малютка кукурузная с 6-ти месяцев 220г", 10800
"Cont", "Каша детская "Малютка" молочная пшеничная с бананом 200г сухая смесь", 10900

"Utkonos", "Каша Heinz гречневая с молоком с 4-х месяцев 250г", 12300
"Cont", "Каша детская "Heinz" (Хайнц) молочная гречневая 200г сухая смесь", 14000

"Utkonos", "Каша Малютка овсяная с фруктами, молочная с 6-ти месяцев 220г", 10800
"Cont", "Каша детская "Малютка" молочная 7-злаков с мелиссой 200г сухая смесь", 9790

"Utkonos", "Пюре Gerber яблоко, абрикос, банан с 6 месяцев 130г", 6740
"Cont", "Пюре детское фруктовое "Gerber" (Гербер) яблоко и черника 130г ст.банка", 6790

"Utkonos", "Пюре Gerber банан и лесные ягоды с 6 месяцев 130г", 5710
"Cont", "Пюре детское фруктовое "Gerber" (Гербер) яблоко и чернослив 130г ст/б", 5990

"Utkonos", "Пюре ФрутоНяня из яблок и бананов с творогом для детей с 6 месяцев 90г", 3770
"Cont", "Пюре детское фруктовое "ФрутоНяня" ягодный салатик со сливками 250г ст.банка", 4190

"Utkonos", "Сок ФрутоНяня яблочно-грушевый с мякотью для кормящих мам 0,33л", 3770
"Cont", "Пюре детское мясное "ФрутоНяня" свинина 80г ст.банка", 5590

"Utkonos", "Сок Тема яблоко-абрикос с мякотью с 6-ти месяцев 0,2л", 2260
"Cont", "Пюре детское мясное "Тема" говядина с рисом 100г ж/б", 3290

"Utkonos", "Пюре Gerber яблоко-груша с 5 месяцев 130г", 6450
"Cont", "Пюре детское мясное "Gerber" (Гербер) спагетти с цыпленком 125г ст.банка", 6490

"Utkonos", "Сок Gerber яблочно-виноградный с шиповником с 6 месяцев 175мл", 6510
"Cont", "Пюре детское фруктовое "Gerber" (Гербер) яблоко 80г ст.банка", 4090

"Utkonos", "Напиток Pepsi 1,25л", 5580
"Cont", "Напиток "Pepsi Light" (Пепси лайт) газированный 1,25л пл/бут", 5790

"Utkonos", "Чипсы Lorenz картофельные Pomsticks с солью 100г", 8660
"Cont", "Чипсы "Lorenz" (Лоренц) Pomsticks картофельная соломка с сыром 100г", 5690

"Utkonos", "Чипсы Lays со вкусом сметаны и зелени, 150г", 7350
"Cont", "Чипсы "Lays" (Лейс) белые грибы со сметаной 150г", 5590

"Utkonos", "Тарелка Buffet квадратная плоская желтая 230мм 6 шт", 16700
"Komus", "Тарелка одноразовая белая (170 мм, 100 шт.)", 14570

"Utkonos", "Полотенца Zewa premium decor, 2 слоя 4 рулона (дизайн упаковки в ассортименте)", 16000
"Komus", "Полотенца бумажные Zewa 2-слойные белые с рисунком, 2 рулона/уп.", 8198

"Utkonos", "Полотенца Lambi бумажные белые с рисунком 3-х слойные 4 рулона", 22100
"Komus", "Полотенца бумажные LAMBI GOURMET 41672 бел.с тисн.4-сл. 2рул./уп.", 14869

"Utkonos", "Держатель Fehn для соски "Медвежонок Оскар"", 63900
"Komus", "Держатель для туалетной бумаги металлич.хромирован.3086", 22546

"Utkonos", "Салфетки Курносики влажные детские 100шт", 8530
"Komus", "Салфетки белые в спендере (100шт./уп)", 3353

"Utkonos", "Мыльница Tatkraft Repose Blue", 42000
"Komus", "Мыльница пластик с крышкой цвета в ассортименте", 2950

"Utkonos", "Сушилка Tescoma Bambini цветочная с присоской", 38300
"Komus", "Сушилка для посуды c поддоном (нерж.сталь)", 55680

"Utkonos", "Нож Samura Bamboo кухонный для нарезки, 194 мм", 101500
"Komus", "Нож кухонный  Samura Bamboo  универсальный 12см SBA-0021", 69260

"Utkonos", "Пробка Fackelmann для шампанского", 43600
"Komus", "Пробка для бутылки силиконовая", 8281

"Utkonos", "Набор геометрический Proff малый, 4 предмета", 6780
"Komus", "Набор для завтрака Три поросёнка 3 Предмета", 33790

"Utkonos", "Банка Phibo "Винтаж" с завинчивающейся крышкой, высокая 1,5л", 8500
"Komus", "Банка для сыпучих продуктов пластмассовая (сиреневая, 1,5л)", 5940

"Utkonos", "Коврик Neocub "NeoPad"", 52100
"Komus", "Коврик универсальный под посуду 31*26см 87.67", 7180

"Utkonos", "Миска Ziver-406 дорожная складная, размер 16*16 см", 16900
"Komus", "Миска одноразовая белая (пластик, 0,6 л, 50 шт.)", 16800

"Utkonos", "Тарелка Avent большая глубокая для детей от 12 месяцев", 57700
"Komus", "Тарелка одноразовая белая (205 мм, 50 шт.)", 8581

"Utkonos", "Тарелка Pap star "Азия" пластиковая d-7*7см., 12шт.", 28800
"Komus", "Тарелка десертная, d=170 мм, белая 12 шт.", 3040

"Utkonos", "Чашка Brabantia кухонная малая", 69000
"Komus", "Чашка одноразовая белая (140 мл, 50 шт.)", 8778

"Utkonos", "Ложка Regent inox чайная, линии О2", 4400
"Komus", "Ложка чайная одноразовая белая (100 шт.)", 4285

"Utkonos", "Нож Tescoma Presto для очистки апельсинов", 8840
"Komus", "Нож одноразовый белый (100 шт.)", 5785

"Utkonos", "Набор Pigeon Тарелка секционная для растирания пищи + крышка + ложка", 26500
"Komus", "Набор посуды На природу! №2,со скатертью на 6 персон", 10114

"Utkonos", "Фольга Paclan алюминиевая в рулоне 30м*29см", 24200
"Komus", "Фольга пищевая алюминевая (рулон 10м х 30см) PACLAN", 5528

"Utkonos", "Бумага Paclan для выпечки 8м*38см", 12000
"Komus", "Бумага для выпечки 8м х 38 см рулон в коробке PACLAN", 7100

"Utkonos", "Клейкая лента Сила двусторонняя на ПП основе с дисп., 48мм*5м", 16200
"Komus", "Клейкая лента упаковочная 75мм х 66м 47мкм прозрачная", 8215

"Utkonos", "Пленка Paclan для микроволновой печи 18м", 10100
"Komus", "Пленка пищевая полиэтиленовая (30 см х 300 м)", 15673

"Utkonos", "Диспенсер для ватных палочек JJA SA, пластик", 21900
"Komus", "Диспенсер для стрейч-пленки металлический", 268643

"Utkonos", "Маркер Pentel Outline двухцветный контурный, серебристо-зеленый, 2,6мм", 15100
"Komus", "Маркер перманентный черный, 1,5-3 мм", 899

"Utkonos", "Набор маркеров Kores выделители текста, 6 цветов", 18400
"Komus", "Набор маркеров Kores, 1,5-3 мм", 34090

"Utkonos", "Маркер Kores выделитель текста 2 цвета", 7060
"Komus", "Маркер Перманент KORES черный 1 мм", 6930

"Utkonos", "Этикетки Post-it самоклеящиеся 2*25л", 22700
"Komus", "Этикетки самоклеящиеся Post-it, блок (73х117мм, оранжевый, 25л/уп)", 13403

"Utkonos", "Веревка Зооник 3 узла, d-16мм, 35-37см", 10000
"Komus", "Веревка джутовая (10 мм х 20 м)", 38400

"Utkonos", "Нож Regent inox столовый, линии О2", 8470
"Komus", "Нож канцелярский 18 мм с фиксатором, упаковка полибег", 4130

"Utkonos", "Дезодорант Rexona women длительная защита, кристальная чистота шариковый 50мл", 9760
"Komus", "Дезодорант Rexona Чистота воды ролик (50мл)", 10420

"Utkonos", "Шампунь Syoss Color Repair Therapy для сухих и поврежденных волос, 500мл", 24000
"Komus", "Шампунь SYOSS COLOR для окрашенных тонированных волос 500мл.", 26445

"Utkonos", "Зубная щетка Lacalut для детей от 4-х лет мягкая", 17000
"Komus", "Зубная щетка для взрослых средней жесткости + подушечка для чистки языка", 3113

"Utkonos", "Зубная щетка Colgate massager medium - средней жесткости", 9630
"Komus", "Зубная щетка COLGATE 360 Optic White 1: + щетка (средняя жесткость)", 19492

"Utkonos", "Зубная щетка Oral-B stages детская мягкая 8+ лет", 12300
"Komus", "Зубная щетка электрическая Oral-B Professional Care 500 + Oral-B Kids", 285900

"Utkonos", "Салфетки Pampers baby Fresh детские, влажные, 4*64шт сменный блок", 36100
"Komus", "Салфетки детские детские влажные Pampers Baby Fresh Clean, 3x64 шт.", 27194

"Utkonos", "Соска Avent Philips Natural силиконовая для новорожденных 2шт", 31800
"Komus", "Соска Philips Avent средний поток,2шт, 82830", 29115

"Utkonos", "Коврик Fehn развивающий "Медвежонок Оскар"", 404500
"Komus", "Коврик для лестницы укрепленный клейкий угол (650x250мм,коричневый)", 31298

"Utkonos", "Коврик для сауны классический светлый", 8010
"Komus", "Коврик придверный Мозаика (400х680мм,коричневый-беж)", 89057

